user_id,item_id,interaction_type,rating,timestamp,session_id
60,68,view,2.3,2025-08-22T11:12:17.615355,session_845
19,447,like,3.36,2025-08-15T04:06:17.615359,session_205
71,45,comment,1.98,2025-08-15T05:35:17.615364,session_560
97,338,share,3.23,2025-08-28T00:51:17.615368,session_707
2,71,view,4.48,2025-08-27T00:14:17.615373,session_981
46,463,comment,3.99,2025-08-31T12:32:17.615378,session_189
41,239,like,2.84,2025-08-26T03:25:17.615382,session_204
86,497,share,2.02,2025-09-09T05:53:17.615389,session_144
15,328,comment,2.71,2025-08-19T03:56:17.615393,session_818
6,425,view,4.65,2025-08-17T23:38:17.615400,session_383
2,289,comment,4.98,2025-08-18T08:25:17.615404,session_895
41,404,comment,2.13,2025-08-26T02:37:17.615409,session_650
8,376,view,3.26,2025-08-15T21:21:17.615413,session_800
14,272,like,4.19,2025-09-06T07:20:17.615418,session_588
59,312,like,4.01,2025-08-21T16:27:17.615422,session_838
35,238,comment,4.56,2025-09-03T08:55:17.615429,session_667
42,37,like,3.59,2025-08-25T20:00:17.615433,session_465
67,399,comment,4.56,2025-08-23T00:39:17.615438,session_589
37,3,comment,1.08,2025-08-31T01:09:17.615443,session_331
54,77,share,4.42,2025-08-14T16:52:17.615447,session_691
98,167,comment,3.61,2025-09-01T04:21:17.615452,session_789
73,473,share,4.57,2025-08-15T01:05:17.615456,session_157
24,395,like,1.82,2025-09-02T00:49:17.615461,session_104
3,273,view,4.12,2025-08-16T17:15:17.615465,session_357
8,167,share,4.71,2025-08-11T08:16:17.615470,session_214
25,155,like,2.7,2025-08-28T23:04:17.615474,session_239
27,395,share,1.11,2025-08-21T06:57:17.615479,session_127
48,13,comment,4.47,2025-08-31T19:20:17.615485,session_390
6,228,comment,2.6,2025-08-31T22:33:17.615491,session_790
48,302,view,1.37,2025-09-02T07:54:17.615496,session_519
74,370,view,1.65,2025-08-31T18:11:17.615500,session_124
62,379,share,4.0,2025-08-26T21:02:17.615505,session_426
24,107,view,4.2,2025-08-24T22:06:17.615509,session_490
32,260,view,4.78,2025-09-09T13:31:17.615514,session_8
48,411,comment,2.6,2025-09-05T17:52:17.615518,session_364
46,484,share,4.35,2025-08-21T12:57:17.615523,session_969
83,153,like,5.0,2025-09-06T10:55:17.615527,session_667
82,414,comment,4.5,2025-09-09T13:51:17.615532,session_975
35,373,share,1.18,2025-08-29T23:11:17.615536,session_182
72,4,like,3.07,2025-09-03T22:00:17.615541,session_712
60,390,view,1.24,2025-08-31T17:58:17.615547,session_888
94,338,share,2.49,2025-08-22T10:00:17.615552,session_844
20,214,like,1.7,2025-08-17T16:43:17.615556,session_989
19,379,like,2.46,2025-09-05T07:40:17.615561,session_806
20,15,comment,1.82,2025-08-22T22:16:17.615565,session_641
47,465,share,3.49,2025-09-09T00:03:17.615570,session_803
3,169,view,4.56,2025-09-08T17:47:17.615576,session_753
18,467,comment,1.19,2025-08-24T03:20:17.615581,session_781
76,369,like,1.63,2025-09-09T14:50:17.615585,session_358
28,47,comment,4.95,2025-09-05T04:23:17.615590,session_992
60,237,comment,4.42,2025-08-16T20:55:17.615595,session_451
17,438,view,2.25,2025-08-19T22:21:17.615599,session_922
32,65,share,3.63,2025-08-24T15:51:17.615604,session_980
78,342,view,2.91,2025-08-15T07:13:17.615608,session_201
16,112,like,4.22,2025-09-03T19:24:17.615613,session_231
84,42,view,3.87,2025-08-28T10:49:17.615617,session_909
78,53,like,1.9,2025-09-01T21:30:17.615622,session_748
84,154,share,3.84,2025-08-20T06:22:17.615626,session_685
75,266,share,4.04,2025-09-04T07:18:17.615631,session_336
54,191,like,3.32,2025-09-08T17:47:17.615635,session_766
49,323,view,4.18,2025-09-02T00:11:17.615640,session_15
18,324,view,4.34,2025-08-30T11:23:17.615645,session_166
50,165,view,3.29,2025-08-19T06:40:17.615649,session_879
44,96,comment,2.81,2025-08-31T12:30:17.615654,session_465
79,134,comment,1.47,2025-08-28T14:05:17.615658,session_672
98,263,share,2.35,2025-09-01T19:39:17.615663,session_262
43,413,comment,4.09,2025-08-20T12:44:17.615671,session_680
12,342,share,4.05,2025-08-29T08:02:17.615676,session_65
46,218,view,4.86,2025-09-04T13:17:17.615682,session_97
29,499,comment,4.32,2025-09-04T19:47:17.615687,session_564
91,151,like,4.49,2025-08-27T07:48:17.615692,session_464
55,283,view,4.87,2025-08-18T07:52:17.615697,session_187
50,419,like,1.57,2025-08-31T04:50:17.615704,session_795
2,101,share,3.1,2025-09-03T09:23:17.615709,session_577
67,268,view,4.2,2025-08-24T19:02:17.615714,session_553
29,355,like,2.5,2025-09-05T17:47:17.615718,session_697
21,325,like,4.37,2025-09-03T09:05:17.615723,session_554
78,217,like,2.11,2025-08-23T01:18:17.615728,session_304
49,461,comment,4.57,2025-08-19T23:58:17.615732,session_330
17,369,share,1.0,2025-08-29T20:38:17.615737,session_726
71,342,share,1.84,2025-08-13T09:28:17.615742,session_609
8,30,comment,1.56,2025-08-19T09:51:17.615746,session_843
20,391,like,2.56,2025-09-03T01:00:17.615751,session_662
53,200,like,1.99,2025-08-25T08:25:17.615755,session_73
28,493,share,1.56,2025-08-23T00:41:17.615760,session_127
92,378,like,1.82,2025-09-03T19:37:17.615766,session_689
35,389,share,1.04,2025-09-04T23:03:17.615771,session_534
39,268,view,4.09,2025-08-14T01:30:17.615775,session_483
29,338,comment,2.2,2025-09-04T14:46:17.615780,session_555
95,312,comment,1.61,2025-08-25T18:17:17.615784,session_897
34,486,view,2.53,2025-08-29T16:08:17.615789,session_116
80,238,comment,3.34,2025-08-19T02:54:17.615794,session_777
37,115,view,1.35,2025-08-13T20:11:17.615798,session_983
76,442,share,1.97,2025-08-18T19:00:17.615803,session_857
89,493,comment,2.69,2025-08-12T06:14:17.615808,session_108
98,143,share,4.62,2025-08-12T03:49:17.615812,session_521
42,214,share,4.93,2025-09-06T12:24:17.615817,session_14
12,365,comment,1.97,2025-08-18T18:31:17.615821,session_227
75,222,share,1.42,2025-08-19T02:17:17.615826,session_575
77,428,comment,3.43,2025-08-23T21:16:17.615831,session_44
77,55,view,3.3,2025-09-04T22:51:17.615835,session_990
97,122,share,3.32,2025-08-13T19:38:17.615840,session_432
50,367,view,2.39,2025-08-21T06:18:17.615844,session_873
58,293,view,4.76,2025-08-12T17:05:17.615849,session_763
99,221,view,1.86,2025-09-02T01:45:17.615856,session_25
80,484,share,1.4,2025-08-22T12:59:17.615862,session_822
3,373,comment,4.4,2025-08-29T18:15:17.615867,session_368
87,176,share,4.89,2025-08-29T23:31:17.615872,session_284
57,401,view,2.3,2025-08-12T09:47:17.615876,session_270
98,406,like,1.84,2025-08-16T09:23:17.615881,session_664
41,379,comment,4.01,2025-09-02T11:14:17.615885,session_865
63,438,view,2.34,2025-08-13T05:53:17.615890,session_552
94,412,like,2.27,2025-08-27T09:06:17.615894,session_104
92,46,comment,2.25,2025-08-18T16:05:17.615899,session_655
23,387,comment,1.81,2025-08-19T04:56:17.615903,session_360
43,412,comment,4.58,2025-09-03T01:15:17.615908,session_983
21,165,view,1.45,2025-08-14T19:38:17.615913,session_318
64,358,share,4.03,2025-08-16T19:14:17.615917,session_183
50,316,view,1.79,2025-09-06T04:16:17.615924,session_729
76,468,comment,4.41,2025-09-03T15:57:17.615929,session_734
43,272,share,2.59,2025-08-23T18:22:17.615933,session_107
94,417,share,3.45,2025-09-06T13:22:17.615938,session_332
28,226,view,1.98,2025-09-03T05:51:17.615943,session_684
35,13,comment,1.9,2025-08-31T07:59:17.615947,session_252
28,225,like,1.58,2025-08-27T18:59:17.615954,session_250
2,439,comment,4.35,2025-08-22T10:23:17.615958,session_570
70,290,like,2.65,2025-08-17T16:44:17.615963,session_595
51,321,comment,3.99,2025-08-24T17:36:17.615968,session_823
33,220,share,2.46,2025-08-30T14:48:17.615972,session_328
69,182,view,4.83,2025-09-04T04:15:17.615977,session_330
89,126,like,1.39,2025-08-18T04:53:17.615982,session_726
60,274,share,1.42,2025-08-13T19:20:17.615987,session_234
92,178,like,2.86,2025-08-15T03:55:17.615991,session_857
6,235,comment,2.99,2025-08-21T10:44:17.615996,session_67
21,11,comment,3.24,2025-09-07T16:18:17.616001,session_918
44,244,like,1.26,2025-08-25T04:03:17.616005,session_67
92,141,share,4.79,2025-09-09T01:02:17.616012,session_731
76,251,comment,3.82,2025-09-04T05:30:17.616017,session_406
27,338,comment,2.24,2025-08-27T10:23:17.616021,session_339
29,291,comment,1.58,2025-08-16T17:45:17.616026,session_698
75,161,view,4.88,2025-09-07T21:18:17.616031,session_730
96,183,view,4.1,2025-09-07T01:36:17.616035,session_629
8,271,comment,3.92,2025-09-01T10:35:17.616040,session_255
76,396,like,4.34,2025-09-08T22:57:17.616044,session_665
63,373,view,2.33,2025-09-06T00:19:17.616051,session_969
51,293,comment,4.22,2025-08-23T22:41:17.616056,session_714
60,70,share,1.73,2025-08-27T03:15:17.616060,session_364
22,362,comment,4.52,2025-08-18T13:22:17.616066,session_93
23,133,comment,1.8,2025-08-25T07:33:17.616071,session_663
81,41,share,2.81,2025-09-06T00:27:17.616076,session_537
32,10,view,4.93,2025-09-07T14:33:17.616080,session_700
47,48,like,1.01,2025-08-17T05:13:17.616085,session_13
0,167,comment,2.23,2025-08-15T10:40:17.616089,session_577
47,439,view,4.82,2025-09-01T17:17:17.616094,session_652
79,255,like,3.14,2025-08-25T14:03:17.616098,session_100
87,467,like,3.4,2025-08-15T04:13:17.616103,session_182
5,100,like,4.5,2025-09-10T07:15:52.936609,api_session_9156
